PETROL (GHp/Lt),DIESEL (GHp/Lt),LPG (GHp/Kg),KEROSENE (GHp/Lt),MGO LOCAL (GHp/Lt)
518.0,518.0,577.0,481.26,503.71
550.0,550.0,574.0,495.0,455.0
550.0,550.0,574.0,592.72,455.0
550.0,550.0,574.0,591.89,455.0
550.0,550.0,574.0,582.78,455.0
520.61,520.61,534.07,582.78,455.0
520.61,520.61,534.07,582.78,455.0
520.61,520.61,534.07,582.78,455.0
520.61,520.61,534.07,582.78,455.0
527.83,534.38,534.07,582.78,455.0
527.83,534.38,577.75,582.78,455.0
518.0,518.0,577.75,458.0,455.0
518.0,518.0,577.75,458.0,455.0
518.0,518.0,573.78,458.0,455.0
533.63,588.63,573.78,458.0,455.0
533.63,588.63,610.22,458.0,455.0
533.63,588.63,610.22,458.0,455.0
514.0,514.0,610.22,458.0,455.0
524.5,527.5,610.22,458.0,455.0
543.0,536.0,610.22,458.0,455.0
543.0,536.0,572.44,458.0,455.0
543.0,536.0,598.65,458.0,455.0
543.0,536.0,590.53,458.0,455.0
543.0,536.0,588.88,458.0,455.0
524.0,524.0,588.88,458.0,455.0
532.38,593.38,586.92,458.0,455.0
532.38,593.38,586.92,458.0,455.0
574.59,575.27,586.92,458.0,455.0
582.0,596.63,598.9,458.0,455.0
515.9,517.5,598.9,458.0,455.0
517.88,555.88,598.9,458.0,455.0
500.0,500.0,598.9,458.0,455.0
516.0,514.0,598.9,458.0,455.0
516.0,516.0,534.78,458.0,455.0
516.0,516.0,539.53,458.0,455.0
516.0,516.0,584.73,458.0,455.0
540.96,546.0,584.73,458.0,455.0
541.9,579.87,472.68,439.37,455.0
541.9,579.87,541.35,439.37,455.0
574.59,575.27,541.35,439.37,455.0
542.19,594.63,581.9,519.63,504.43
495.96,545.0,581.9,519.63,504.43
566.81,528.49,581.9,519.63,504.43
550.56,530.0,581.9,519.63,504.43
550.56,530.0,586.92,519.63,504.43
514.0,514.0,584.78,519.63,504.43
567.0,614.0,625.78,504.0,504.43
516.0,518.0,625.78,504.0,504.43
547.43,585.75,625.78,491.05,495.55
510.0,516.0,625.78,491.05,495.55
535.5,574.5,646.0,491.05,495.55
500.46,549.46,514.9,491.05,495.55
500.46,549.46,586.92,491.05,495.55
525.0,525.0,586.92,491.05,495.55
475.5,515.5,586.92,491.05,495.55
572.5,573.09,588.0,491.05,495.55
541.1,542.0,588.0,491.05,495.55
519.5,519.5,588.0,491.05,495.55
571.32,600.81,588.0,491.05,495.55
571.32,600.81,577.48,491.05,495.55
522.2,596.2,577.48,491.05,495.55
500.46,549.96,514.9,491.05,495.55
489.57,534.57,514.9,473.57,495.55
532.5,542.5,514.9,473.57,495.55
475.66,538.66,514.9,473.57,495.55
533.22,569.16,579.93,473.57,495.55
522.0,532.0,579.93,473.57,495.55
520.96,523.96,579.93,473.57,495.55
520.96,523.96,577.78,473.57,495.55
560.0,570.0,600.0,503.0,495.55
560.0,570.0,593.65,503.0,495.55
560.0,570.0,580.0,503.0,495.55
525.96,569.96,580.0,503.0,495.55
525.96,569.96,592.89,503.0,495.55
525.96,569.96,586.92,503.0,495.55
500.0,508.0,566.9,503.0,495.55
500.0,508.0,579.0,503.0,495.55
516.0,516.0,579.0,503.0,495.55
516.0,516.0,600.18,503.0,495.55
516.0,516.0,605.77,503.0,495.55
533.38,558.38,483.63,503.0,495.55
514.0,514.0,483.63,503.0,495.55
514.0,514.0,590.42,503.0,495.55
521.5,545.5,590.42,485.5,495.55
521.5,545.5,469.78,485.5,495.55
525.88,534.96,597.23,460.96,468.3
516.0,518.0,594.78,460.96,468.3
535.52,535.52,594.78,460.96,468.3
535.52,535.52,572.99,460.96,468.3
520.0,522.0,572.99,460.96,468.3
523.5,559.5,572.99,460.96,468.3
523.5,559.5,578.78,460.96,468.3
514.0,517.0,582.78,460.96,468.3
526.08,556.08,582.78,460.96,468.3
571.32,600.81,582.78,460.96,468.3
512.0,514.0,558.0,445.0,425.0
550.0,550.0,590.0,470.0,450.0
570.0,590.0,602.0,470.0,505.0
520.96,573.96,602.0,470.0,505.0
520.96,573.96,608.65,470.0,505.0
520.96,573.96,580.35,470.0,505.0
520.96,573.96,586.08,470.0,505.0
513.0,516.0,585.0,470.0,505.0
593.63,622.63,585.0,470.0,505.0
566.81,528.49,585.0,470.0,505.0
530.0,530.0,585.0,470.0,505.0
531.0,561.0,578.93,470.0,505.0
540.06,567.0,578.93,470.0,476.8
557.0,615.0,578.93,470.0,476.8
557.0,615.0,615.65,470.0,476.8
571.32,600.81,615.65,470.0,476.8
519.0,535.08,570.26,457.55,444.88
518.0,518.0,570.26,457.55,444.88
513.5,531.5,568.78,514.63,486.71
541.2,579.14,455.64,514.63,486.71
522.43,552.63,587.89,514.63,486.71
529.96,568.96,587.89,514.63,480.26
516.0,518.0,587.89,514.63,480.26
516.0,518.0,565.78,514.63,480.26
516.0,518.0,585.87,514.63,480.26
516.0,518.0,566.0,480.0,455.0
516.0,518.0,577.72,480.0,455.0
516.0,518.0,587.89,480.0,455.0
516.0,518.0,559.78,480.0,455.0
515.9,517.9,559.78,480.0,455.0
515.9,517.9,559.78,480.0,455.0
564.83,600.38,559.78,480.0,455.0
564.83,600.38,577.75,480.0,455.0
516.0,518.0,577.75,480.0,455.0
516.0,518.0,573.78,480.0,455.0
522.63,554.63,573.78,480.0,455.0
522.63,554.63,610.22,480.0,455.0
522.63,554.63,586.79,480.0,455.0
518.0,541.0,586.79,480.0,455.0
536.97,543.96,565.03,460.96,459.21
517.5,518.5,565.03,460.96,459.21
550.0,530.0,565.03,460.96,459.21
550.0,530.0,572.44,460.96,459.21
550.0,530.0,578.65,460.96,459.21
550.0,530.0,573.63,460.96,459.21
550.0,530.0,589.0,460.96,459.21
516.0,518.0,593.0,460.96,459.21
516.0,518.0,580.02,460.96,459.21
548.69,555.69,580.02,460.96,459.21
552.63,554.63,588.9,460.96,459.21
524.9,524.9,588.9,460.96,459.21
514.0,516.0,588.9,460.96,459.21
516.0,516.0,590.09,460.96,459.21
516.0,516.0,519.83,460.96,459.21
516.0,516.0,578.73,460.96,459.21
577.5,583.81,578.73,439.37,459.21
577.5,583.81,532.35,439.37,459.21
524.06,524.06,532.35,439.37,459.21
572.19,574.19,532.35,439.37,459.21
577.78,584.07,591.9,494.63,493.87
530.0,546.0,591.9,494.63,493.87
538.57,545.56,591.9,494.63,493.87
538.57,545.56,580.02,494.63,493.87
514.0,514.0,584.78,494.63,493.87
516.0,518.0,584.78,494.63,493.87
579.72,591.28,584.78,496.25,501.08
510.0,516.0,584.78,496.25,501.08
530.5,530.5,621.0,496.25,501.08
546.09,556.06,514.9,496.25,501.08
546.09,556.06,580.02,496.25,501.08
548.96,555.96,580.02,496.25,501.08
485.5,515.5,580.02,496.25,501.08
525.0,525.0,574.0,496.25,501.08
582.1,582.0,574.0,496.25,501.08
519.5,519.5,574.0,496.25,501.08
519.5,519.5,566.48,496.25,501.08
513.2,558.2,566.48,496.25,501.08
549.06,556.06,566.48,496.25,501.08
520.67,529.67,566.48,496.25,501.08
542.6,542.6,566.48,496.25,501.08
561.89,574.1,579.93,496.25,501.08
556.0,566.0,579.93,496.25,501.08
556.0,566.0,589.29,496.25,501.08
556.0,566.0,542.78,496.25,501.08
560.0,570.0,600.0,503.0,501.08
560.0,570.0,578.65,503.0,501.08
560.0,570.0,565.0,503.0,501.08
560.0,570.0,580.02,503.0,501.08
500.0,508.0,566.9,503.0,501.08
500.0,508.0,564.0,503.0,501.08
500.0,508.0,600.78,503.0,501.08
500.0,508.0,555.77,503.0,501.08
562.38,559.38,555.77,484.63,501.08
524.0,524.0,555.77,484.63,501.08
524.0,524.0,589.52,484.63,501.08
520.5,540.5,589.52,485.5,501.08
509.96,520.96,570.23,457.96,468.3
525.0,525.0,570.23,457.96,468.3
525.0,525.0,567.99,457.96,468.3
546.5,559.5,567.99,457.96,468.3
520.0,522.0,582.78,457.96,468.3
524.5,534.5,582.78,457.96,468.3
567.41,574.63,558.17,494.77,484.43
540.0,540.0,580.0,460.0,450.0
590.0,590.0,620.0,460.0,505.0
540.96,583.96,620.0,460.0,505.0
540.96,583.96,608.65,460.0,505.0
540.96,583.96,542.35,460.0,505.0
540.96,583.96,586.06,460.0,505.0
513.1,516.1,585.4,460.0,505.0
584.63,613.63,585.4,460.0,505.0
538.57,545.56,585.4,460.0,505.0
523.0,523.0,559.93,460.0,505.0
518.0,518.0,559.93,460.0,505.0
533.0,524.0,583.78,494.63,477.96
577.79,584.08,583.78,456.64,477.96
544.73,554.73,581.99,456.64,477.96
525.96,534.96,581.99,456.64,446.26
525.96,534.96,545.78,456.64,446.26
525.0,525.0,587.37,456.64,446.26
525.0,525.0,550.0,480.0,455.0
525.0,525.0,611.72,480.0,455.0
525.0,525.0,569.89,480.0,455.0
525.0,525.0,544.78,480.0,455.0
547.61,554.61,534.07,480.0,455.0
515.9,517.5,534.07,480.0,455.0
565.83,601.38,534.07,480.0,455.0
565.83,601.38,562.75,480.0,455.0
516.0,518.0,458.0,480.0,455.0
516.0,518.0,563.88,480.0,455.0
551.63,567.63,563.88,480.0,455.0
551.63,567.63,571.6,480.0,455.0
524.5,525.5,571.6,480.0,455.0
550.0,537.0,571.6,480.0,455.0
550.0,537.0,555.44,480.0,455.0
550.0,537.0,579.63,480.0,455.0
550.0,537.0,588.88,480.0,455.0
567.38,574.38,588.88,480.0,455.0
571.69,578.89,588.88,480.0,455.0
584.38,594.38,588.88,480.0,455.0
523.0,523.0,590.09,480.0,455.0
523.0,523.0,498.83,480.0,455.0
523.0,523.0,574.76,480.0,455.0
523.0,523.0,562.73,480.0,455.0
538.0,543.0,562.73,480.0,455.0
588.8,595.18,472.83,439.37,455.0
588.8,595.18,526.35,439.37,455.0
588.8,595.18,557.23,439.37,455.0
548.06,558.06,557.23,439.37,455.0
571.69,574.69,557.23,439.37,455.0
589.03,595.44,601.9,514.63,505.29
531.0,536.0,601.9,514.63,505.29
524.3,524.3,601.9,514.63,505.29
591.72,592.42,617.78,489.5,505.29
521.0,523.0,617.78,489.5,505.29
588.91,595.32,617.78,499.78,505.12
510.0,516.0,617.78,499.78,505.12
533.5,533.5,621.0,499.78,505.12
592.03,588.93,621.0,499.78,505.12
546.96,553.96,621.0,499.78,505.12
487.5,515.5,621.0,499.78,505.12
552.46,558.23,568.0,499.78,505.12
576.1,570.0,568.0,499.78,505.12
592.03,588.93,568.0,499.78,505.12
592.03,588.93,565.57,499.78,505.12
519.2,549.2,565.57,499.78,505.12
528.06,544.06,565.57,499.78,505.12
525.67,523.67,554.85,499.78,505.12
543.6,543.6,554.85,499.78,505.12
523.0,523.0,554.85,499.78,505.12
528.23,597.78,550.93,499.78,505.12
556.0,566.0,550.93,499.78,505.12
556.0,566.0,542.78,499.78,505.12
560.0,570.0,600.0,503.0,505.12
560.0,570.0,592.65,503.0,505.12
560.0,570.0,580.0,503.0,505.12
548.06,556.06,580.0,503.0,505.12
500.0,508.0,566.09,503.0,505.12
500.0,508.0,585.0,503.0,505.12
500.0,508.0,555.77,503.0,505.12
561.27,567.87,555.77,494.63,505.12
524.0,524.0,555.77,494.63,505.12
524.0,524.0,572.52,494.63,505.12
521.96,528.96,570.23,457.96,468.3
552.5,558.5,594.78,457.96,468.3
552.5,558.5,569.99,457.96,468.3
557.5,563.5,569.99,457.96,468.3
524.0,524.0,582.78,457.96,468.3
530.08,530.08,582.78,457.96,468.3
592.03,588.93,582.78,457.96,468.3
554.0,544.0,555.0,494.0,454.3
540.0,540.0,580.0,460.0,450.0
580.0,580.0,620.0,460.0,485.1
545.96,590.96,620.0,460.0,485.1
545.96,590.96,608.65,460.0,485.1
545.96,590.96,556.35,460.0,485.1
545.96,590.96,585.06,460.0,485.1
519.1,519.1,585.4,460.0,485.1
614.63,623.63,585.4,460.0,485.1
530.0,530.0,585.4,460.0,485.1
570.0,576.0,609.93,460.0,485.1
560.9,567.31,609.93,477.11,485.1
560.9,567.31,575.65,477.11,485.1
592.03,588.93,575.65,477.11,485.1
543.65,549.38,563.75,468.63,485.1
525.0,525.0,563.75,468.63,485.1
568.5,560.5,583.78,484.63,484.96
589.04,595.45,583.78,456.64,484.96
537.96,544.96,583.78,456.64,456.26
525.0,525.0,576.0,456.64,456.26
525.0,525.0,565.78,456.64,456.26
535.0,535.0,550.0,480.0,455.0
535.0,535.0,583.72,480.0,455.0
535.0,535.0,569.89,480.0,455.0
535.0,535.0,558.78,480.0,455.0
554.5,564.5,560.07,480.0,455.0
567.83,603.38,560.07,480.0,455.0
567.83,603.38,562.75,480.0,455.0
525.0,525.0,562.75,458.0,455.0
525.0,525.0,563.88,458.0,455.0
545.63,555.63,563.88,458.0,455.0
545.63,555.63,560.22,458.0,455.0
545.63,555.63,567.34,458.0,455.0
555.0,556.0,567.34,458.0,455.0
524.5,522.5,567.34,458.0,455.0
542.0,542.0,567.34,458.0,455.0
542.0,542.0,536.44,458.0,455.0
542.0,542.0,560.65,458.0,455.0
542.0,542.0,552.63,458.0,455.0
542.0,542.0,573.98,458.0,455.0
523.0,523.0,572.0,458.0,455.0
565.38,572.38,572.0,458.0,455.0
565.38,572.38,551.02,458.0,455.0
599.96,600.69,561.78,458.0,455.0
557.63,567.63,561.78,458.0,455.0
544.38,584.38,561.78,458.0,455.0
499.5,499.5,561.78,458.0,455.0
524.0,524.0,561.78,458.0,455.0
523.0,523.0,590.09,458.0,455.0
523.0,523.0,474.83,458.0,455.0
523.0,523.0,580.87,458.0,455.0
523.0,523.0,546.73,458.0,455.0
520.67,523.67,546.73,458.0,455.0
560.8,564.36,471.7,408.43,455.0
560.8,564.36,477.35,408.43,455.0
546.06,556.06,477.35,408.43,455.0
571.69,574.69,477.35,408.43,455.0
530.0,545.0,477.35,408.43,455.0
543.67,554.44,477.35,408.43,455.0
543.67,554.44,551.02,408.43,455.0
524.3,524.3,584.8,408.43,455.0
595.43,583.23,617.78,480.23,455.0
521.0,523.0,617.78,480.23,455.0
569.51,573.51,617.78,478.75,483.31
520.0,520.0,617.78,478.75,483.31
533.5,533.5,621.0,478.75,483.31
585.82,582.61,621.0,478.75,483.31
585.82,582.61,551.02,478.75,483.31
547.96,550.96,551.02,478.75,483.31
515.5,520.5,551.02,478.75,483.31
525.02,525.31,549.0,478.75,483.31
574.2,567.1,549.0,478.75,483.31
526.5,526.5,549.0,478.75,483.31
585.82,582.61,549.0,478.75,483.31
585.82,582.61,554.57,478.75,483.31
524.5,554.2,554.57,478.75,483.31
551.02,55.06,554.57,478.75,483.31
520.67,523.67,539.85,478.75,483.31
525.66,531.66,539.85,478.75,483.31
572.03,575.59,569.93,478.75,483.31
531.0,546.0,569.93,478.75,483.31
560.0,570.0,600.0,503.0,483.31
560.0,570.0,575.65,503.0,483.31
560.0,570.0,558.0,503.0,483.31
558.0,558.0,558.0,503.0,483.31
500.0,508.0,566.9,503.0,483.31
500.0,508.0,539.0,503.0,483.31
521.0,521.0,539.0,503.0,483.31
521.0,521.0,580.0,503.0,483.31
521.0,521.0,570.77,503.0,483.31
544.63,544.63,570.77,503.0,483.31
544.63,544.63,572.52,503.0,483.31
544.63,544.63,469.78,503.0,483.31
512.96,514.96,535.23,457.96,468.3
552.2,558.5,594.78,457.96,468.3
531.43,531.43,594.78,457.96,468.3
531.43,531.43,547.99,457.96,468.3
547.5,553.5,547.99,457.96,468.3
574.5,574.5,602.78,457.96,468.3
530.08,530.08,602.78,457.96,468.3
585.82,582.61,602.78,457.96,468.3
521.0,521.0,535.0,445.0,435.0
540.0,540.0,560.0,460.0,440.0
530.0,535.0,565.0,460.0,445.0
550.96,591.96,565.0,460.0,445.0
550.96,591.96,521.35,460.0,445.0
519.1,519.1,585.4,460.0,445.0
614.63,623.63,585.4,460.0,445.0
543.67,554.44,585.4,460.0,445.0
536.0,531.0,544.93,460.0,445.0
563.87,567.43,544.93,460.0,477.23
530.5,555.5,544.93,460.0,477.23
530.5,555.5,575.65,460.0,477.23
585.82,582.61,575.65,460.0,477.23
547.36,549.66,542.07,466.95,459.46
525.0,525.0,542.07,466.95,459.46
541.0,541.0,580.78,484.83,467.96
592.01,595.57,580.78,456.64,467.96
536.73,550.77,570.99,456.64,467.96
525.96,530.96,570.99,456.64,440.76
525.0,525.0,558.0,456.64,440.76
525.0,525.0,523.78,456.64,440.76
530.0,530.0,550.0,480.0,455.0
530.0,530.0,561.72,480.0,455.0
530.0,530.0,551.01,480.0,455.0
530.0,530.0,542.28,480.0,455.0
549.61,553.61,534.07,480.0,455.0
588.83,578.38,534.07,480.0,455.0
588.83,578.38,549.75,480.0,455.0
525.0,525.0,549.75,480.0,455.0
525.0,525.0,553.88,480.0,455.0
525.0,525.0,533.72,480.0,455.0
525.0,525.0,540.14,480.0,455.0
544.0,556.0,540.14,480.0,455.0
540.96,539.96,522.03,475.96,455.21
525.0,523.5,522.03,475.96,455.21
567.0,555.0,522.03,475.96,455.21
567.0,555.0,534.44,475.96,455.21
567.0,555.0,534.44,475.96,455.21
567.0,555.0,546.63,475.96,455.21
523.0,523.0,546.63,475.96,455.21
583.83,375.38,546.63,475.96,455.21
583.83,375.38,560.92,475.96,455.21
589.03,580.56,560.92,475.96,455.21
582.63,583.63,588.9,475.96,455.21
525.0,525.0,588.9,475.96,455.21
604.38,604.38,588.9,475.96,455.21
524.0,524.0,588.9,475.96,455.21
523.0,523.0,590.09,475.96,455.21
523.0,523.0,461.83,475.96,455.21
523.0,523.0,461.83,475.96,455.21
523.0,523.0,544.73,475.96,455.21
536.67,531.67,544.73,475.96,455.21
576.1,566.01,471.7,408.43,455.21
576.1,566.01,497.35,408.43,455.21
585.13,580.5,497.35,408.43,455.21
608.27,597.63,576.9,525.63,507.43
533.0,533.0,576.9,525.63,507.43
544.67,555.4,576.9,525.63,507.43
524.3,524.3,584.81,503.13,507.88
521.0,523.0,584.81,503.13,507.88
608.14,598.08,584.81,503.13,507.88
510.0,516.0,584.81,503.13,507.88
533.5,538.5,591.0,503.13,507.88
552.06,57.06,591.0,503.13,507.88
602.69,584.24,591.0,503.13,507.88
602.69,584.24,560.92,503.13,507.88
564.96,556.96,560.92,503.13,507.88
510.5,515.5,560.92,503.13,507.88
571.79,562.39,531.0,503.13,507.88
615.0,606.36,531.0,503.13,507.88
602.69,584.24,531.0,503.13,507.88
602.69,584.24,534.57,503.13,507.88
540.59,546.05,534.57,503.13,507.88
552.06,557.06,534.57,503.13,507.88
552.06,557.06,534.57,503.13,507.88
536.67,531.67,534.57,503.13,507.88
536.67,531.67,534.57,503.13,507.88
521.66,531.66,534.57,503.13,507.88
588.64,533.39,534.57,503.13,507.88
542.0,547.0,534.57,503.13,507.88
524.96,524.96,534.57,503.13,507.88
524.96,524.96,517.78,503.13,507.88
560.0,570.0,600.0,503.0,507.88
560.0,570.0,550.0,503.0,507.88
550.0,557.0,550.0,503.0,507.88
500.0,508.0,566.9,503.0,507.88
521.0,521.0,566.9,503.0,507.88
521.0,521.0,575.77,503.0,507.88
557.38,554.38,575.77,495.63,507.88
545.63,545.63,575.77,495.63,507.88
545.63,545.63,552.42,495.63,507.88
536.5,551.5,552.42,486.5,507.88
536.5,551.5,552.42,469.78,507.88
521.35,526.81,505.23,457.96,447.76
525.0,525.0,595.0,457.96,447.76
543.43,543.44,517.12,457.96,447.76
543.43,543.44,535.99,457.96,447.76
549.5,554.5,535.99,457.96,447.76
541.0,538.0,593.78,457.96,447.76
528.58,547.58,593.78,457.96,447.76
602.69,584.24,593.78,457.96,447.76
581.89,573.52,536.0,491.02,483.82
581.89,573.52,536.0,491.02,483.82
560.0,560.0,590.0,480.0,470.0
540.0,540.0,565.0,480.0,470.0
540.0,540.0,608.65,480.0,470.0
540.0,540.0,519.35,480.0,470.0
540.0,540.0,548.06,480.0,470.0
519.1,519.1,569.4,480.0,470.0
615.63,625.63,569.4,480.0,470.0
544.67,555.44,569.4,480.0,470.0
510.58,515.58,569.4,480.0,470.0
510.58,515.58,569.4,480.0,470.0
563.0,565.0,544.93,480.0,470.0
579.14,569.08,544.93,480.0,478.88
546.0,546.0,544.93,480.0,478.88
602.69,584.24,544.93,480.0,478.88
555.33,545.87,523.23,465.09,455.67
511.0,511.0,526.9,485.63,461.96
607.28,597.22,526.9,456.64,461.96
556.96,546.96,526.9,456.64,456.76
535.0,535.0,525.0,480.0,455.0
535.0,535.0,549.01,480.0,455.0
535.0,535.0,522.28,480.0,455.0
583.83,576.38,522.28,480.0,455.0
583.83,576.38,535.75,480.0,455.0
525.0,525.0,535.75,459.0,455.0
525.0,525.0,551.88,459.0,455.0
558.63,561.63,551.88,459.0,455.0
558.63,561.63,533.72,459.0,455.0
558.63,561.63,540.12,459.0,455.0
580.0,576.0,540.12,459.0,455.0
526.96,531.96,501.53,473.96,437.21
527.5,526.5,501.53,473.96,437.21
535.0,535.0,501.53,473.96,437.21
535.0,535.0,513.94,473.96,437.21
535.0,535.0,524.65,473.96,437.21
535.0,535.0,531.88,473.96,437.21
535.0,535.0,573.98,473.96,437.21
523.0,523.0,569.78,473.96,437.21
595.38,585.38,569.78,433.5,437.21
595.38,585.38,570.92,433.5,437.21
582.63,575.63,543.85,433.5,437.21
553.63,551.63,588.9,433.5,437.21
525.0,525.0,588.9,433.5,437.21
557.38,575.38,588.9,433.5,437.21
518.5,518.5,589.98,433.5,437.21
518.5,518.5,461.83,433.5,437.21
518.5,518.5,580.87,433.5,437.21
518.5,518.5,523.23,433.5,437.21
518.67,521.67,523.23,433.5,437.21
542.3,543.17,523.23,409.43,481.7
582.63,575.63,546.28,409.43,481.7
573.63,573.63,571.9,525.63,473.43
573.63,573.63,571.9,525.63,473.43
525.72,525.72,571.9,525.63,473.43
525.72,525.72,570.92,525.63,473.43
523.4,523.4,584.81,525.63,473.43
521.0,523.0,584.81,525.63,473.43
573.39,574.24,584.81,470.95,474.04
510.0,516.0,584.81,470.95,474.04
539.2,539.2,589.0,470.95,474.04
526.96,523.96,589.0,470.95,474.04
575.82,569.51,589.0,470.95,474.04
575.82,569.51,570.92,470.95,474.04
538.96,541.96,570.92,470.95,474.04
528.5,534.5,570.92,470.95,474.04
519.5,519.5,504.0,470.95,474.04
587.1,575.0,504.0,470.95,474.04
526.5,526.5,504.0,470.95,474.04
575.82,569.51,504.0,470.95,474.04
575.82,569.51,542.57,470.95,474.04
532.2,555.2,542.57,470.95,474.04
518.67,521.67,542.57,470.95,474.04
523.66,522.66,542.57,470.95,474.04
554.55,555.4,541.93,470.95,474.04
523.96,523.96,541.93,470.95,474.04
523.96,523.96,509.74,470.95,474.04
523.96,523.96,498.78,470.95,474.04
560.0,570.0,600.0,503.0,474.04
560.0,570.0,533.65,503.0,474.04
560.0,570.0,550.0,503.0,474.04
545.06,542.06,550.0,503.0,474.04
500.0,508.0,517.25,503.0,474.04
500.0,508.0,521.0,503.0,474.04
500.0,508.0,555.5,503.0,474.04
500.0,508.0,585.77,503.0,474.04
537.38,543.38,585.77,495.63,474.04
519.0,519.0,585.77,495.63,474.04
519.0,519.0,469.78,495.63,474.04
514.5,543.5,513.78,478.5,468.3
519.0,519.0,545.0,478.5,468.3
523.43,521.43,545.0,478.5,468.3
523.43,521.43,522.99,478.5,468.3
524.5,524.5,522.99,478.5,468.3
515.0,515.0,535.38,478.5,468.3
542.08,540.08,535.38,478.5,468.3
575.82,569.51,535.38,478.5,468.3
521.0,521.0,522.0,445.0,431.3
540.0,540.0,540.0,420.0,440.0
535.0,535.0,552.0,438.0,440.0
558.96,597.96,552.0,438.0,440.0
558.96,597.96,638.65,438.0,440.0
558.96,597.96,488.85,438.0,440.0
558.96,597.96,527.06,438.0,440.0
558.96,597.96,527.06,438.0,440.0
519.0,519.0,569.3,438.0,440.0
615.63,625.63,569.3,438.0,440.0
525.72,525.72,569.3,438.0,440.0
554.0,555.0,554.93,438.0,440.0
544.39,545.24,445.04,438.0,445.04
550.0,550.0,445.04,438.0,445.04
550.0,550.0,540.0,438.0,445.04
550.0,553.65,540.0,438.0,445.04
575.82,569.51,540.0,438.0,445.04
509.08,513.51,492.29,435.89,423.31
525.0,525.0,492.29,435.89,423.31
523.0,523.0,541.9,485.63,464.96
561.53,564.38,541.9,457.64,464.96
539.73,540.73,529.49,457.64,464.96
518.96,531.96,529.49,431.76,464.96
519.5,519.5,542.0,431.76,464.96
519.5,519.5,542.0,489.78,464.96
525.0,525.0,525.0,480.0,455.0
525.0,525.0,543.72,480.0,455.0
525.0,525.0,529.39,480.0,455.0
525.0,525.0,501.78,480.0,455.0
533.61,531.61,515.07,480.0,455.0
524.9,524.9,515.07,480.0,455.0
524.9,524.9,517.25,480.0,455.0
519.5,519.5,517.25,459.0,455.0
519.5,519.5,556.79,459.0,455.0
526.63,535.63,556.79,459.0,455.0
526.63,535.63,533.72,459.0,455.0
526.63,535.63,521.11,459.0,455.0
531.0,537.0,521.11,459.0,455.0
544.5,542.5,521.11,459.0,455.0
562.0,583.1,521.11,459.0,455.0
562.0,583.1,574.65,459.0,455.0
562.0,583.1,562.88,459.0,455.0
579.63,602.63,602.28,459.0,455.0
598.38,606.38,406.65,436.38,475.18
556.5,556.5,491.0,436.38,475.18
556.5,556.5,521.35,436.38,475.18
570.04,610.63,606.28,436.38,475.18
603.5,603.5,606.28,436.38,475.18
572.76,604.63,606.28,436.38,475.18
550.5,550.5,606.28,436.38,475.18
550.5,550.5,560.92,436.38,475.18
539.5,539.5,560.92,436.38,475.18
530.0,530.0,560.92,436.38,475.18
611.32,602.04,560.92,497.46,481.84
595.0,615.0,597.0,497.46,481.84
595.0,615.0,560.92,497.46,481.84
556.96,571.96,560.92,497.46,481.84
606.5,579.5,560.92,497.46,481.84
606.5,579.5,559.57,497.46,481.84
578.5,576.5,561.1,497.46,481.84
557.66,572.66,561.1,497.46,481.84
557.66,572.66,554.74,497.46,481.84
554.5,554.5,600.0,503.0,481.84
554.5,554.5,580.0,503.0,481.84
529.5,529.8,516.9,503.0,481.84
529.5,529.8,582.78,503.0,481.84
529.5,529.8,564.78,503.0,481.84
529.5,529.8,470.78,503.0,481.84
554.5,562.5,506.78,503.0,481.84
554.5,562.5,558.99,503.0,481.84
568.6,576.6,558.99,503.0,481.84
584.6,599.6,568.88,503.0,481.84
565.08,571.08,568.88,503.0,481.84
601.33,617.48,565.88,503.0,512.28
579.0,612.0,555.0,503.0,491.0
580.0,580.0,580.0,475.0,470.0
587.0,587.0,565.0,475.0,487.0
580.96,588.96,565.0,475.0,487.0
580.96,588.96,561.06,475.0,487.0
570.66,564.0,553.93,475.0,487.0
568.75,592.8,553.93,475.0,471.6
568.75,592.8,556.0,475.0,471.6
536.87,565.1,517.63,457.34,443.9
541.0,541.0,517.63,457.34,443.9
563.0,603.0,572.28,457.34,502.96
614.64,620.64,572.28,459.64,502.96
565.96,596.96,572.28,459.64,456.76
565.96,596.96,543.78,459.64,456.76
575.0,575.0,569.0,514.0,489.0
575.0,575.0,571.72,514.0,489.0
575.0,575.0,540.28,514.0,489.0
612.5,625.5,540.28,519.5,489.0
612.5,625.5,548.88,519.5,489.0
581.63,602.63,548.88,519.5,489.0
581.63,602.63,549.0,519.5,489.0
581.5,602.5,549.0,519.5,489.0
577.0,579.0,549.0,519.5,489.0
547.0,563.5,549.0,519.5,489.0
547.0,563.5,619.65,519.5,489.0
547.0,563.5,578.88,519.5,489.0
549.0,549.0,610.28,519.5,489.0
583.38,614.38,610.28,519.5,489.0
583.38,614.38,621.92,519.5,489.0
573.63,604.63,613.9,519.5,489.0
549.9,552.94,493.65,437.38,496.18
535.0,535.0,493.65,437.38,496.18
